Episode,Step,Action,Reward
28,48,"[[[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 [[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 [[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 ...

 [[0.00085904 0.00084826 0.00058471]
  [0.00085262 0.00085051 0.00058839]
  [0.00084981 0.0008421  0.00059778]
  ...
  [0.00078154 0.00076616 0.00060389]
  [0.00075041 0.00073503 0.00057697]
  [0.00076672 0.00075134 0.00059195]]

 [[0.00103279 0.00104624 0.00075426]
  [0.00099758 0.00100775 0.00072003]
  [0.0009796  0.00098747 0.00070467]
  ...
  [0.00073811 0.00072581 0.00057019]
  [0.00070317 0.0006891  0.00053647]
  [0.00069676 0.00068159 0.00053058]]

 [[0.0009677  0.00097583 0.00069309]
  [0.00109967 0.0011148  0.00081456]
  [0.00112867 0.00114386 0.00083969]
  ...
  [0.00075325 0.0007643  0.0006026 ]
  [0.00079618 0.00080056 0.00063392]
  [0.00072906 0.00072548 0.00056855]]]",[ 0.35983411 -0.92968   ],-0.06408480895183116
28,49,"[[[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 [[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 [[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 ...

 [[0.0008413  0.00081247 0.00056854]
  [0.00088768 0.00086825 0.00063832]
  [0.00106471 0.00106154 0.0008268 ]
  ...
  [0.00072808 0.0007127  0.00055757]
  [0.00065635 0.00064098 0.00049644]
  [0.00064001 0.00062463 0.00048275]]

 [[0.00086278 0.00084417 0.00061753]
  [0.00081329 0.00079815 0.00059585]
  [0.00078831 0.00077561 0.00058486]
  ...
  [0.00070546 0.00069008 0.00053636]
  [0.00074555 0.00073018 0.00057285]
  [0.00071445 0.00069907 0.00054636]]

 [[0.00110095 0.00110005 0.0008673 ]
  [0.00090877 0.00089829 0.00069294]
  [0.00078976 0.00077446 0.00058527]
  ...
  [0.00066389 0.00064851 0.00050146]
  [0.00067341 0.00065803 0.00050871]
  [0.00068231 0.00066693 0.00051466]]]",[ 0.3569865  -0.76211673],-0.07353832769467489
28,50,"[[[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 [[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 [[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 ...

 [[0.00101127 0.0010073  0.00078798]
  [0.00112002 0.00111741 0.00088453]
  [0.00107204 0.00105996 0.00083831]
  ...
  [0.00059352 0.00057159 0.00043338]
  [0.00058165 0.00055932 0.00042467]
  [0.00060732 0.00058817 0.00044854]]

 [[0.00078423 0.00076741 0.00057863]
  [0.00085487 0.00082595 0.00063608]
  [0.00095587 0.00092    0.0007244 ]
  ...
  [0.00066191 0.00064449 0.00049809]
  [0.00070709 0.00069147 0.00054033]
  [0.00072919 0.00071375 0.00055724]]

 [[0.00091779 0.00088772 0.0006934 ]
  [0.00086507 0.00082065 0.00063796]
  [0.00082138 0.00077543 0.00059962]
  ...
  [0.00057999 0.00055739 0.00041942]
  [0.00059891 0.00058176 0.00044175]
  [0.00063821 0.00062283 0.00047949]]]",[ 0.27915846 -1.        ],-0.08264294177518616
28,51,"[[[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 [[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 [[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 ...

 [[0.00091922 0.00090921 0.00070208]
  [0.00104676 0.00104347 0.00081944]
  [0.00109742 0.00109421 0.00086396]
  ...
  [0.0006334  0.0006179  0.00047551]
  [0.00066119 0.00064569 0.000498  ]
  [0.00060237 0.00058214 0.00044276]]

 [[0.00082524 0.00081    0.00061343]
  [0.0008302  0.00081216 0.00061959]
  [0.00096626 0.00094105 0.00073883]
  ...
  [0.00072314 0.00070776 0.00055448]
  [0.00075601 0.00074063 0.00058218]
  [0.00074354 0.00072777 0.00057112]]

 [[0.00096434 0.00095236 0.00074183]
  [0.00088356 0.00084954 0.00065975]
  [0.00090764 0.00086669 0.00067865]
  ...
  [0.00060491 0.00058953 0.00044929]
  [0.00065564 0.00064026 0.00049448]
  [0.00071666 0.00070129 0.00054768]]]",[ 0.49726211 -0.98907448],-0.091696732069521
28,52,"[[[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 [[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 [[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 ...

 [[0.0015681  0.0015778  0.00126107]
  [0.00262113 0.00266994 0.00221458]
  [0.00341088 0.00349027 0.00293277]
  ...
  [0.00062181 0.0006007  0.00045926]
  [0.00065088 0.00063425 0.00048852]
  [0.00061979 0.00060266 0.00046146]]

 [[0.00110142 0.00109963 0.00084201]
  [0.00162484 0.00164272 0.00131663]
  [0.00242193 0.00246904 0.00203817]
  ...
  [0.00076589 0.00075036 0.00058826]
  [0.00073683 0.00072113 0.00056484]
  [0.00073103 0.00071545 0.00056012]]

 [[0.00108756 0.0010876  0.00083485]
  [0.00124162 0.00124576 0.00097182]
  [0.00172886 0.00175251 0.00141289]
  ...
  [0.00062569 0.00060871 0.00046514]
  [0.00058478 0.0005604  0.00042588]
  [0.00063668 0.00061659 0.00047278]]]",[ 0.29690638 -1.        ],-0.1006913448197867
28,53,"[[[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 [[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 [[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 ...

 [[0.00355886 0.00357424 0.00297447]
  [0.00356705 0.00358243 0.00298266]
  [0.00357994 0.00359532 0.00299555]
  ...
  [0.00055273 0.00052685 0.00039394]
  [0.00062785 0.00060563 0.00046334]
  [0.00068379 0.00066474 0.00051734]]

 [[0.00358102 0.0035964  0.00299663]
  [0.00359674 0.00361212 0.00301235]
  [0.00360531 0.00362069 0.00302092]
  ...
  [0.00073709 0.00072058 0.00056454]
  [0.00068833 0.00067138 0.00052121]
  [0.00062798 0.00060961 0.00046808]]

 [[0.00360189 0.00361727 0.0030175 ]
  [0.00361283 0.00362821 0.00302844]
  [0.00361184 0.00362722 0.00302745]
  ...
  [0.00060965 0.00058659 0.00044737]
  [0.00064428 0.00062209 0.00047736]
  [0.00066469 0.00064675 0.00050028]]]",[ 0.64768351 -1.        ],-0.10948573346252549
28,54,"[[[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 [[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 [[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 ...

 [[0.00353506 0.00355044 0.0029657 ]
  [0.00353797 0.00355335 0.00296328]
  [0.00354138 0.00355675 0.00296348]
  ...
  [0.00059233 0.00056801 0.00043147]
  [0.00062317 0.00060474 0.00046332]
  [0.00063211 0.00061513 0.00047206]]

 [[0.00354546 0.00356084 0.00296809]
  [0.0035516  0.00356698 0.00296808]
  [0.00355242 0.0035678  0.00296808]
  ...
  [0.00080786 0.00079417 0.000628  ]
  [0.00074516 0.0007294  0.00057117]
  [0.00076377 0.00074805 0.00058745]]

 [[0.00355419 0.00356957 0.00296991]
  [0.00355254 0.00356792 0.00296816]
  [0.00355248 0.00356786 0.00296809]
  ...
  [0.00060324 0.00058472 0.00044512]
  [0.0005721  0.00054814 0.00041293]
  [0.00060622 0.00058393 0.00044574]]]",[ 0.52818307 -0.6923066 ],-0.11877544663324996
28,55,"[[[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 [[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 [[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 ...

 [[0.00351505 0.00352167 0.00294114]
  [0.00351057 0.00351302 0.00293483]
  [0.00350833 0.00350334 0.00292873]
  ...
  [0.00068961 0.00067211 0.00052273]
  [0.00071309 0.00069736 0.00054418]
  [0.00064375 0.00062566 0.00047977]]

 [[0.00350923 0.0035245  0.00294016]
  [0.00349774 0.00351272 0.00292845]
  [0.0034783  0.00349228 0.00290876]
  ...
  [0.00074138 0.00072532 0.00056934]
  [0.00074726 0.00073094 0.00057342]
  [0.00078876 0.00077313 0.00061066]]

 [[0.00349692 0.0035123  0.00292791]
  [0.00348948 0.00350486 0.00292047]
  [0.00349572 0.0035111  0.00292671]
  ...
  [0.00063952 0.00062126 0.00047793]
  [0.00055836 0.00053236 0.00040077]
  [0.00061698 0.00059443 0.00045457]]]",[ 0.62162367 -0.96471608],-0.15006799411138144
28,56,"[[[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 [[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 [[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 ...

 [[0.00347593 0.00346056 0.00289154]
  [0.00347971 0.00346433 0.00289532]
  [0.00347942 0.00346405 0.00289503]
  ...
  [0.00081933 0.00080391 0.00063775]
  [0.00081157 0.00079616 0.00063097]
  [0.00079185 0.00077648 0.00061095]]

 [[0.00348394 0.00346856 0.00289955]
  [0.00348997 0.00347464 0.00290561]
  [0.00348881 0.00347671 0.00290606]
  ...
  [0.00068707 0.00067013 0.00051985]
  [0.00074413 0.0007282  0.00057087]
  [0.00073933 0.00072394 0.00056605]]

 [[0.00349085 0.00347548 0.00290646]
  [0.00348972 0.00347683 0.00290657]
  [0.00347968 0.00348687 0.00290657]
  ...
  [0.00063619 0.00061672 0.00047348]
  [0.00060671 0.00058772 0.00044727]
  [0.00066572 0.00065024 0.00050051]]]",[ 0.60187887 -0.95478741],-0.16476234233171727
28,57,"[[[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 [[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 [[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 ...

 [[0.00344442 0.00344264 0.00289266]
  [0.00345309 0.00345253 0.00289848]
  [0.00324477 0.00323774 0.00271311]
  ...
  [0.00090792 0.00087667 0.00069468]
  [0.0008376  0.00079929 0.000626  ]
  [0.00089908 0.00085819 0.00067683]]

 [[0.00343543 0.00342322 0.00286151]
  [0.00348251 0.00347672 0.00290909]
  [0.00351182 0.00351561 0.00294763]
  ...
  [0.00084807 0.00083513 0.00066371]
  [0.00072639 0.00070786 0.0005531 ]
  [0.00070634 0.00068455 0.00053226]]

 [[0.00344486 0.00342964 0.00286061]
  [0.00344911 0.00344436 0.00287105]
  [0.00347276 0.00348405 0.00291101]
  ...
  [0.00079505 0.00078058 0.00061645]
  [0.00080376 0.00079021 0.0006261 ]
  [0.0006068  0.00058513 0.00044664]]]",[ 0.50198461 -1.        ],-0.18036628247287478
28,58,"[[[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 [[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 [[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 ...

 [[0.00069227 0.0006522  0.00048807]
  [0.00070735 0.00067112 0.00050001]
  [0.00072757 0.00069729 0.00052223]
  ...
  [0.00088799 0.00084257 0.00065732]
  [0.00094138 0.00090279 0.00071139]
  [0.00101886 0.00098641 0.00078417]]

 [[0.0008661  0.00081657 0.00063228]
  [0.00080765 0.00076107 0.00058412]
  [0.0008651  0.00082807 0.00064698]
  ...
  [0.00086579 0.00082161 0.00063983]
  [0.00080939 0.00076361 0.00059024]
  [0.00089478 0.00085181 0.00066609]]

 [[0.00090712 0.00084111 0.0006385 ]
  [0.00092392 0.00088135 0.00068811]
  [0.00095611 0.00094299 0.00075588]
  ...
  [0.00100632 0.00097312 0.00077425]
  [0.00089985 0.00085667 0.00066943]
  [0.00085973 0.00081363 0.00063094]]]",[ 0.72802838 -0.90670569],-0.19733336466798496
28,59,"[[[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 [[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 [[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 ...

 [[0.00078854 0.00077525 0.00061411]
  [0.00075194 0.00073703 0.00057808]
  [0.00066951 0.00065234 0.00050413]
  ...
  [0.00093787 0.00089856 0.00070595]
  [0.00096775 0.00093278 0.00073587]
  [0.00099266 0.00096127 0.00076164]]

 [[0.00095614 0.00095367 0.00077122]
  [0.00094988 0.00094328 0.00075947]
  [0.00092009 0.00090952 0.00073042]
  ...
  [0.00088316 0.00083826 0.00065188]
  [0.00087551 0.00083031 0.000645  ]
  [0.00093806 0.00089799 0.0007053 ]]

 [[0.00074802 0.00073326 0.00057682]
  [0.00083604 0.00082444 0.00065719]
  [0.00086892 0.00085798 0.00068361]
  ...
  [0.00099902 0.00096496 0.00076511]
  [0.00090269 0.00085886 0.00067159]
  [0.00088988 0.00084384 0.00065909]]]",[ 0.48159718 -0.88821055],-0.215514801000316
28,60,"[[[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 [[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 [[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 ...

 [[0.0007237  0.00070951 0.00055551]
  [0.00070374 0.0006888  0.00053807]
  [0.00073425 0.00071847 0.00056132]
  ...
  [0.00094788 0.00090611 0.00071214]
  [0.00097989 0.00094445 0.00074845]
  [0.00101253 0.00098095 0.00078151]]

 [[0.00101486 0.00100914 0.00081663]
  [0.00088622 0.00087429 0.00069876]
  [0.00085538 0.0008403  0.00066953]
  ...
  [0.00095959 0.00092038 0.00072637]
  [0.00091499 0.0008704  0.00068382]
  [0.00094746 0.00090739 0.00071329]]

 [[0.00067931 0.00066433 0.00051635]
  [0.00068319 0.00066793 0.00051965]
  [0.00071911 0.00070383 0.00055054]
  ...
  [0.0009936  0.0009621  0.00076264]
  [0.00093463 0.00089281 0.00070278]
  [0.00090772 0.00086169 0.00067595]]]",[ 0.58034096 -0.998189  ],-0.23441313913158804
28,61,"[[[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 [[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 [[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 ...

 [[0.00087175 0.00082574 0.00064335]
  [0.00087028 0.0008245  0.00064013]
  [0.00093045 0.00088814 0.00069705]
  ...
  [0.0008706  0.00082456 0.00063971]
  [0.00091129 0.00086684 0.00067932]
  [0.00089709 0.00085122 0.00066639]]

 [[0.00083515 0.00078927 0.00061118]
  [0.00090049 0.00085799 0.00067013]
  [0.00094972 0.00091227 0.00071626]
  ...
  [0.00085333 0.00080729 0.00062548]
  [0.00083345 0.00078732 0.00060919]
  [0.0008809  0.00083477 0.00065056]]

 [[0.00093905 0.00089925 0.00070592]
  [0.00097132 0.0009377  0.00073991]
  [0.0009021  0.00085842 0.00067004]
  ...
  [0.00090097 0.00085623 0.0006699 ]
  [0.00082587 0.00077975 0.00060363]
  [0.00085576 0.00080963 0.00062827]]]",[ 0.50793665 -1.        ],-0.2526449761658074
28,62,"[[[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 [[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 [[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 ...

 [[0.00092512 0.00089287 0.00069498]
  [0.00083811 0.0008042  0.00061987]
  [0.00082856 0.00079466 0.00061301]
  ...
  [0.00085105 0.00080683 0.00062636]
  [0.00092261 0.00088066 0.00069053]
  [0.00089649 0.00085048 0.00066489]]

 [[0.00090053 0.00085456 0.00066924]
  [0.00089815 0.0008525  0.00066676]
  [0.00092302 0.0008787  0.00068968]
  ...
  [0.00078186 0.00073615 0.00056411]
  [0.00083221 0.00078613 0.00060895]
  [0.0009026  0.00085671 0.00067078]]

 [[0.00092828 0.00088215 0.0006975 ]
  [0.00094164 0.00089578 0.00070593]
  [0.00092442 0.00087985 0.00069086]
  ...
  [0.00092711 0.00088865 0.00069797]
  [0.00084431 0.0007984  0.00061743]
  [0.0009249  0.000881   0.00069039]]]",[ 0.38742355 -0.86707891],-0.2739759390289176
28,63,"[[[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 [[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 [[0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  ...
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]
  [0.00226067 0.00392157 0.00327566]]

 ...

 [[0.00093452 0.00092292 0.00071347]
  [0.00088764 0.00086776 0.00066974]
  [0.00090574 0.0008715  0.00068125]
  ...
  [0.00100959 0.00097599 0.00077361]
  [0.00100664 0.00097488 0.00077398]
  [0.00093666 0.00090003 0.00069214]]

 [[0.00090227 0.00088286 0.00068274]
  [0.00092351 0.00088997 0.00069615]
  [0.0009568  0.00092055 0.00072424]
  ...
  [0.0009204  0.00087639 0.00068818]
  [0.00096605 0.00093166 0.00073494]
  [0.00095346 0.00091715 0.00072161]]

 [[0.00087918 0.00084373 0.00065496]
  [0.00092232 0.00087809 0.00068981]
  [0.00088832 0.00084366 0.00065689]
  ...
  [0.00092867 0.00088488 0.00069733]
  [0.00093885 0.00089742 0.00070816]
  [0.00098003 0.0009485  0.00074935]]]",[ 0.47960666 -1.        ],-0.29571158450906526
